nome;ano;sexo;n
Monte Alegre (PA);2022;Mulheres;1660
Muaná (PA);2022;Total;982
Muaná (PA);2022;Homens;575
Muaná (PA);2022;Mulheres;407
Nova Esperança do Piriá (PA);2022;Total;1356
Nova Esperança do Piriá (PA);2022;Homens;699
Nova Esperança do Piriá (PA);2022;Mulheres;657
Nova Ipixuna (PA);2022;Total;541
Nova Ipixuna (PA);2022;Homens;246
Nova Ipixuna (PA);2022;Mulheres;295
Nova Timboteua (PA);2022;Total;922
Nova Timboteua (PA);2022;Homens;450
Nova Timboteua (PA);2022;Mulheres;472
Novo Progresso (PA);2022;Total;4298
Novo Progresso (PA);2022;Homens;2132
Novo Progresso (PA);2022;Mulheres;2166
Novo Repartimento (PA);2022;Total;3350
Novo Repartimento (PA);2022;Homens;1451
Novo Repartimento (PA);2022;Mulheres;1900
Óbidos (PA);2022;Total;2539
Óbidos (PA);2022;Homens;1359
Óbidos (PA);2022;Mulheres;1180
Oeiras do Pará (PA);2022;Total;640
Oeiras do Pará (PA);2022;Homens;342
Oeiras do Pará (PA);2022;Mulheres;297
Oriximiná (PA);2022;Total;3214
Oriximiná (PA);2022;Homens;1656
Oriximiná (PA);2022;Mulheres;1557
Ourém (PA);2022;Total;1256
Ourém (PA);2022;Homens;578
Ourém (PA);2022;Mulheres;677
Ourilândia do Norte (PA);2022;Total;3464
Ourilândia do Norte (PA);2022;Homens;1676
Ourilândia do Norte (PA);2022;Mulheres;1788
Pacajá (PA);2022;Total;2926
Pacajá (PA);2022;Homens;1493
Pacajá (PA);2022;Mulheres;1433
Palestina do Pará (PA);2022;Total;751
Palestina do Pará (PA);2022;Homens;379
Palestina do Pará (PA);2022;Mulheres;372
Paragominas (PA);2022;Total;7104
Paragominas (PA);2022;Homens;3523
Paragominas (PA);2022;Mulheres;3581
Parauapebas (PA);2022;Total;39611
Parauapebas (PA);2022;Homens;19534
Parauapebas (PA);2022;Mulheres;20077
Pau D'Arco (PA);2022;Total;1022
Pau D'Arco (PA);2022;Homens;547
Pau D'Arco (PA);2022;Mulheres;475
Peixe-Boi (PA);2022;Total;677
Peixe-Boi (PA);2022;Homens;323
Peixe-Boi (PA);2022;Mulheres;353
Piçarra (PA);2022;Total;1081
Piçarra (PA);2022;Homens;555
Piçarra (PA);2022;Mulheres;526
Placas (PA);2022;Total;2809
Placas (PA);2022;Homens;1427
Placas (PA);2022;Mulheres;1382
Ponta de Pedras (PA);2022;Total;650
Ponta de Pedras (PA);2022;Homens;281
Ponta de Pedras (PA);2022;Mulheres;369
Portel (PA);2022;Total;2042
Portel (PA);2022;Homens;969
Portel (PA);2022;Mulheres;1072
Porto de Moz (PA);2022;Total;939
Porto de Moz (PA);2022;Homens;531
Porto de Moz (PA);2022;Mulheres;407
Prainha (PA);2022;Total;1258
Prainha (PA);2022;Homens;640
Prainha (PA);2022;Mulheres;618
Primavera (PA);2022;Total;964
Primavera (PA);2022;Homens;482
Primavera (PA);2022;Mulheres;483
Quatipuru (PA);2022;Total;914
Quatipuru (PA);2022;Homens;416
Quatipuru (PA);2022;Mulheres;498
Redenção (PA);2022;Total;5908
Redenção (PA);2022;Homens;2758
Redenção (PA);2022;Mulheres;3150
Rio Maria (PA);2022;Total;1450
Rio Maria (PA);2022;Homens;707
Rio Maria (PA);2022;Mulheres;743
Rondon do Pará (PA);2022;Total;1930
Rondon do Pará (PA);2022;Homens;852
Rondon do Pará (PA);2022;Mulheres;1078
Rurópolis (PA);2022;Total;2764
Rurópolis (PA);2022;Homens;1481
Rurópolis (PA);2022;Mulheres;1283
Salinópolis (PA);2022;Total;5224
Salinópolis (PA);2022;Homens;2522
Salinópolis (PA);2022;Mulheres;2702
Salvaterra (PA);2022;Total;1885
Salvaterra (PA);2022;Homens;908
Salvaterra (PA);2022;Mulheres;976
Santa Bárbara do Pará (PA);2022;Total;2322
Santa Bárbara do Pará (PA);2022;Homens;1150
Santa Bárbara do Pará (PA);2022;Mulheres;1172
Santa Cruz do Arari (PA);2022;Total;203
Santa Cruz do Arari (PA);2022;Homens;90
Santa Cruz do Arari (PA);2022;Mulheres;113
Santa Izabel do Pará (PA);2022;Total;5907
Santa Izabel do Pará (PA);2022;Homens;3592
Santa Izabel do Pará (PA);2022;Mulheres;2316
Santa Luzia do Pará (PA);2022;Total;1248
Santa Luzia do Pará (PA);2022;Homens;564
Santa Luzia do Pará (PA);2022;Mulheres;684
Santa Maria das Barreiras (PA);2022;Total;2620
Santa Maria das Barreiras (PA);2022;Homens;1424
Santa Maria das Barreiras (PA);2022;Mulheres;1196
Santa Maria do Pará (PA);2022;Total;982
Santa Maria do Pará (PA);2022;Homens;426
Santa Maria do Pará (PA);2022;Mulheres;556
Santana do Araguaia (PA);2022;Total;3034
Santana do Araguaia (PA);2022;Homens;1516
Santana do Araguaia (PA);2022;Mulheres;1518
Santarém (PA);2022;Total;18201
Santarém (PA);2022;Homens;8574
Santarém (PA);2022;Mulheres;9627
Santarém Novo (PA);2022;Total;449
Santarém Novo (PA);2022;Homens;225
Santarém Novo (PA);2022;Mulheres;224
Santo Antônio do Tauá (PA);2022;Total;2069
Santo Antônio do Tauá (PA);2022;Homens;1079
Santo Antônio do Tauá (PA);2022;Mulheres;990
São Caetano de Odivelas (PA);2022;Total;733
São Caetano de Odivelas (PA);2022;Homens;361
São Caetano de Odivelas (PA);2022;Mulheres;372
São Domingos do Araguaia (PA);2022;Total;1919
São Domingos do Araguaia (PA);2022;Homens;901
São Domingos do Araguaia (PA);2022;Mulheres;1018
São Domingos do Capim (PA);2022;Total;851
São Domingos do Capim (PA);2022;Homens;371
São Domingos do Capim (PA);2022;Mulheres;479
São Félix do Xingu (PA);2022;Total;4713
São Félix do Xingu (PA);2022;Homens;2446
São Félix do Xingu (PA);2022;Mulheres;2267
São Francisco do Pará (PA);2022;Total;924
São Francisco do Pará (PA);2022;Homens;456
São Francisco do Pará (PA);2022;Mulheres;468
São Geraldo do Araguaia (PA);2022;Total;1796
São Geraldo do Araguaia (PA);2022;Homens;928
São Geraldo do Araguaia (PA);2022;Mulheres;868
São João da Ponta (PA);2022;Total;482
São João da Ponta (PA);2022;Homens;237
São João da Ponta (PA);2022;Mulheres;245
São João de Pirabas (PA);2022;Total;1958
São João de Pirabas (PA);2022;Homens;996
São João de Pirabas (PA);2022;Mulheres;963
São João do Araguaia (PA);2022;Total;2067
São João do Araguaia (PA);2022;Homens;1082
São João do Araguaia (PA);2022;Mulheres;985
São Miguel do Guamá (PA);2022;Total;3227
São Miguel do Guamá (PA);2022;Homens;1602
São Miguel do Guamá (PA);2022;Mulheres;1626
São Sebastião da Boa Vista (PA);2022;Total;1186
São Sebastião da Boa Vista (PA);2022;Homens;627
São Sebastião da Boa Vista (PA);2022;Mulheres;559
Sapucaia (PA);2022;Total;460
Sapucaia (PA);2022;Homens;228
Sapucaia (PA);2022;Mulheres;232
Senador José Porfírio (PA);2022;Total;4729
Senador José Porfírio (PA);2022;Homens;2567
Senador José Porfírio (PA);2022;Mulheres;2163
Soure (PA);2022;Total;1354
Soure (PA);2022;Homens;691
Soure (PA);2022;Mulheres;662
Tailândia (PA);2022;Total;5757
Tailândia (PA);2022;Homens;3059
Tailândia (PA);2022;Mulheres;2699
Terra Alta (PA);2022;Total;1048
Terra Alta (PA);2022;Homens;499
Terra Alta (PA);2022;Mulheres;549
Terra Santa (PA);2022;Total;1648
Terra Santa (PA);2022;Homens;794
Terra Santa (PA);2022;Mulheres;853
Tomé-Açu (PA);2022;Total;4687
Tomé-Açu (PA);2022;Homens;2394
Tomé-Açu (PA);2022;Mulheres;2293
Tracuateua (PA);2022;Total;1468
Tracuateua (PA);2022;Homens;689
Tracuateua (PA);2022;Mulheres;779
Trairão (PA);2022;Total;1578
Trairão (PA);2022;Homens;854
Trairão (PA);2022;Mulheres;723
Tucumã (PA);2022;Total;3210
Tucumã (PA);2022;Homens;1538
Tucumã (PA);2022;Mulheres;1672
Tucuruí (PA);2022;Total;5987
Tucuruí (PA);2022;Homens;3064
Tucuruí (PA);2022;Mulheres;2923
Ulianópolis (PA);2022;Total;2502
Ulianópolis (PA);2022;Homens;1298
Ulianópolis (PA);2022;Mulheres;1203
Uruará (PA);2022;Total;2880
Uruará (PA);2022;Homens;1425
Uruará (PA);2022;Mulheres;1455
Vigia (PA);2022;Total;2179
Vigia (PA);2022;Homens;1113
Vigia (PA);2022;Mulheres;1066
Viseu (PA);2022;Total;1902
Viseu (PA);2022;Homens;1044
Viseu (PA);2022;Mulheres;858
Vitória do Xingu (PA);2022;Total;2043
Vitória do Xingu (PA);2022;Homens;1055
Vitória do Xingu (PA);2022;Mulheres;987
Xinguara (PA);2022;Total;5770
Xinguara (PA);2022;Homens;3078
Xinguara (PA);2022;Mulheres;2692
Serra do Navio (AP);2022;Total;736
Serra do Navio (AP);2022;Homens;377
Serra do Navio (AP);2022;Mulheres;358
Amapá (AP);2022;Total;770
Amapá (AP);2022;Homens;385
Amapá (AP);2022;Mulheres;385
Pedra Branca do Amapari (AP);2022;Total;2154
Pedra Branca do Amapari (AP);2022;Homens;1088
Pedra Branca do Amapari (AP);2022;Mulheres;1067
Calçoene (AP);2022;Total;1356
Calçoene (AP);2022;Homens;658
Calçoene (AP);2022;Mulheres;698
Cutias (AP);2022;Total;305
Cutias (AP);2022;Homens;139
Cutias (AP);2022;Mulheres;166
Ferreira Gomes (AP);2022;Total;718
Ferreira Gomes (AP);2022;Homens;376
Ferreira Gomes (AP);2022;Mulheres;342
Itaubal (AP);2022;Total;378
Itaubal (AP);2022;Homens;193
Itaubal (AP);2022;Mulheres;184
Laranjal do Jari (AP);2022;Total;1713
Laranjal do Jari (AP);2022;Homens;814
Laranjal do Jari (AP);2022;Mulheres;898
Macapá (AP);2022;Total;15590
Macapá (AP);2022;Homens;7529
Macapá (AP);2022;Mulheres;8062
Mazagão (AP);2022;Total;1213
Mazagão (AP);2022;Homens;639
Mazagão (AP);2022;Mulheres;574
Oiapoque (AP);2022;Total;3385
Oiapoque (AP);2022;Homens;1770
Oiapoque (AP);2022;Mulheres;1615
Porto Grande (AP);2022;Total;1572
Porto Grande (AP);2022;Homens;795
Porto Grande (AP);2022;Mulheres;777
Pracuúba (AP);2022;Total;328
Pracuúba (AP);2022;Homens;163
Pracuúba (AP);2022;Mulheres;165
Santana (AP);2022;Total;4616
Santana (AP);2022;Homens;2388
Santana (AP);2022;Mulheres;2228
Tartarugalzinho (AP);2022;Total;846
Tartarugalzinho (AP);2022;Homens;434
Tartarugalzinho (AP);2022;Mulheres;412
Vitória do Jari (AP);2022;Total;439
Vitória do Jari (AP);2022;Homens;186
Vitória do Jari (AP);2022;Mulheres;254
Abreulândia (TO);2022;Total;427
Abreulândia (TO);2022;Homens;200
Abreulândia (TO);2022;Mulheres;227
Aguiarnópolis (TO);2022;Total;348
Aguiarnópolis (TO);2022;Homens;139
Aguiarnópolis (TO);2022;Mulheres;209
Aliança do Tocantins (TO);2022;Total;488
Aliança do Tocantins (TO);2022;Homens;259
Aliança do Tocantins (TO);2022;Mulheres;229
Almas (TO);2022;Total;476
Almas (TO);2022;Homens;258
Almas (TO);2022;Mulheres;217
Alvorada (TO);2022;Total;1013
Alvorada (TO);2022;Homens;415
Alvorada (TO);2022;Mulheres;598
Ananás (TO);2022;Total;773
Ananás (TO);2022;Homens;405
Ananás (TO);2022;Mulheres;368
Angico (TO);2022;Total;277
Angico (TO);2022;Homens;133
Angico (TO);2022;Mulheres;144
Aparecida do Rio Negro (TO);2022;Total;601
Aparecida do Rio Negro (TO);2022;Homens;294
Aparecida do Rio Negro (TO);2022;Mulheres;307
Aragominas (TO);2022;Total;650
Aragominas (TO);2022;Homens;354
Aragominas (TO);2022;Mulheres;296
Araguacema (TO);2022;Total;932
Araguacema (TO);2022;Homens;478
Araguacema (TO);2022;Mulheres;454
Araguaçu (TO);2022;Total;897
Araguaçu (TO);2022;Homens;447
Araguaçu (TO);2022;Mulheres;450
Araguaína (TO);2022;Total;12766
Araguaína (TO);2022;Homens;6345
Araguaína (TO);2022;Mulheres;6421
Araguanã (TO);2022;Total;399
Araguanã (TO);2022;Homens;213
Araguanã (TO);2022;Mulheres;186
Araguatins (TO);2022;Total;2603
Araguatins (TO);2022;Homens;1250
Araguatins (TO);2022;Mulheres;1352
Arapoema (TO);2022;Total;382
Arapoema (TO);2022;Homens;167
Arapoema (TO);2022;Mulheres;215
Arraias (TO);2022;Total;596
Arraias (TO);2022;Homens;305
Arraias (TO);2022;Mulheres;291
Augustinópolis (TO);2022;Total;1622
Augustinópolis (TO);2022;Homens;726
Augustinópolis (TO);2022;Mulheres;896
Aurora do Tocantins (TO);2022;Total;391
Aurora do Tocantins (TO);2022;Homens;198
Aurora do Tocantins (TO);2022;Mulheres;193
Axixá do Tocantins (TO);2022;Total;587
Axixá do Tocantins (TO);2022;Homens;298
Axixá do Tocantins (TO);2022;Mulheres;289
Babaçulândia (TO);2022;Total;752
Babaçulândia (TO);2022;Homens;394
Babaçulândia (TO);2022;Mulheres;358
Bandeirantes do Tocantins (TO);2022;Total;531
Bandeirantes do Tocantins (TO);2022;Homens;302
Bandeirantes do Tocantins (TO);2022;Mulheres;229
Barra do Ouro (TO);2022;Total;287
Barra do Ouro (TO);2022;Homens;150
Barra do Ouro (TO);2022;Mulheres;137
Barrolândia (TO);2022;Total;378
Barrolândia (TO);2022;Homens;174
Barrolândia (TO);2022;Mulheres;204
Bernardo Sayão (TO);2022;Total;599
Bernardo Sayão (TO);2022;Homens;281
Bernardo Sayão (TO);2022;Mulheres;318
Bom Jesus do Tocantins (TO);2022;Total;438
Bom Jesus do Tocantins (TO);2022;Homens;204
Bom Jesus do Tocantins (TO);2022;Mulheres;233
Brasilândia do Tocantins (TO);2022;Total;167
Brasilândia do Tocantins (TO);2022;Homens;91
Brasilândia do Tocantins (TO);2022;Mulheres;75
Brejinho de Nazaré (TO);2022;Total;501
Brejinho de Nazaré (TO);2022;Homens;258
Brejinho de Nazaré (TO);2022;Mulheres;243
Buriti do Tocantins (TO);2022;Total;521
Buriti do Tocantins (TO);2022;Homens;256
Buriti do Tocantins (TO);2022;Mulheres;265
Cachoeirinha (TO);2022;Total;238
Cachoeirinha (TO);2022;Homens;127
Cachoeirinha (TO);2022;Mulheres;112
Campos Lindos (TO);2022;Total;628
Campos Lindos (TO);2022;Homens;310
Campos Lindos (TO);2022;Mulheres;318
Cariri do Tocantins (TO);2022;Total;477
Cariri do Tocantins (TO);2022;Homens;265
Cariri do Tocantins (TO);2022;Mulheres;212
Carmolândia (TO);2022;Total;181
Carmolândia (TO);2022;Homens;64
Carmolândia (TO);2022;Mulheres;117
Carrasco Bonito (TO);2022;Total;110
Carrasco Bonito (TO);2022;Homens;72
Carrasco Bonito (TO);2022;Mulheres;38
Caseara (TO);2022;Total;643
Caseara (TO);2022;Homens;327
Caseara (TO);2022;Mulheres;316
Centenário (TO);2022;Total;148
Centenário (TO);2022;Homens;52
Centenário (TO);2022;Mulheres;96
Chapada de Areia (TO);2022;Total;267
Chapada de Areia (TO);2022;Homens;146
Chapada de Areia (TO);2022;Mulheres;121
Chapada da Natividade (TO);2022;Total;305
Chapada da Natividade (TO);2022;Homens;156
Chapada da Natividade (TO);2022;Mulheres;149
Colinas do Tocantins (TO);2022;Total;3482
Colinas do Tocantins (TO);2022;Homens;1754
Colinas do Tocantins (TO);2022;Mulheres;1727
Combinado (TO);2022;Total;466
Combinado (TO);2022;Homens;237
Combinado (TO);2022;Mulheres;229
Conceição do Tocantins (TO);2022;Total;242
Conceição do Tocantins (TO);2022;Homens;120
Conceição do Tocantins (TO);2022;Mulheres;121
Couto Magalhães (TO);2022;Total;674
Couto Magalhães (TO);2022;Homens;344
Couto Magalhães (TO);2022;Mulheres;330
Cristalândia (TO);2022;Total;916
Cristalândia (TO);2022;Homens;494
Cristalândia (TO);2022;Mulheres;422
Crixás do Tocantins (TO);2022;Total;206
Crixás do Tocantins (TO);2022;Homens;104
Crixás do Tocantins (TO);2022;Mulheres;102
Darcinópolis (TO);2022;Total;729
Darcinópolis (TO);2022;Homens;338
Darcinópolis (TO);2022;Mulheres;391
Dianópolis (TO);2022;Total;690
Dianópolis (TO);2022;Homens;374
Dianópolis (TO);2022;Mulheres;317
Divinópolis do Tocantins (TO);2022;Total;836
Divinópolis do Tocantins (TO);2022;Homens;400
Divinópolis do Tocantins (TO);2022;Mulheres;436
Dois Irmãos do Tocantins (TO);2022;Total;851
Dois Irmãos do Tocantins (TO);2022;Homens;437
Dois Irmãos do Tocantins (TO);2022;Mulheres;414
Dueré (TO);2022;Total;652
Dueré (TO);2022;Homens;355
Dueré (TO);2022;Mulheres;296
Esperantina (TO);2022;Total;790
Esperantina (TO);2022;Homens;368
Esperantina (TO);2022;Mulheres;422
Fátima (TO);2022;Total;254
Fátima (TO);2022;Homens;139
Fátima (TO);2022;Mulheres;114
Figueirópolis (TO);2022;Total;453
Figueirópolis (TO);2022;Homens;250
Figueirópolis (TO);2022;Mulheres;203
Filadélfia (TO);2022;Total;418
Filadélfia (TO);2022;Homens;204
Filadélfia (TO);2022;Mulheres;214
Formoso do Araguaia (TO);2022;Total;1491
Formoso do Araguaia (TO);2022;Homens;736
Formoso do Araguaia (TO);2022;Mulheres;755
Tabocão (TO);2022;Total;479
Tabocão (TO);2022;Homens;240
Tabocão (TO);2022;Mulheres;239
Goianorte (TO);2022;Total;637
Goianorte (TO);2022;Homens;322
Goianorte (TO);2022;Mulheres;315
Goiatins (TO);2022;Total;719
Goiatins (TO);2022;Homens;325
Goiatins (TO);2022;Mulheres;394
Guaraí (TO);2022;Total;2529
Guaraí (TO);2022;Homens;1321
Guaraí (TO);2022;Mulheres;1208
Gurupi (TO);2022;Total;7463
Gurupi (TO);2022;Homens;3537
Gurupi (TO);2022;Mulheres;3926
Ipueiras (TO);2022;Total;151
Ipueiras (TO);2022;Homens;90
Ipueiras (TO);2022;Mulheres;61
Itacajá (TO);2022;Total;499
Itacajá (TO);2022;Homens;238
Itacajá (TO);2022;Mulheres;262
Itaguatins (TO);2022;Total;373
Itaguatins (TO);2022;Homens;198
Itaguatins (TO);2022;Mulheres;175
Itapiratins (TO);2022;Total;353
Itapiratins (TO);2022;Homens;193
Itapiratins (TO);2022;Mulheres;161
Itaporã do Tocantins (TO);2022;Total;430
Itaporã do Tocantins (TO);2022;Homens;215
Itaporã do Tocantins (TO);2022;Mulheres;215
Jaú do Tocantins (TO);2022;Total;310
Jaú do Tocantins (TO);2022;Homens;125
Jaú do Tocantins (TO);2022;Mulheres;186
Juarina (TO);2022;Total;256
Juarina (TO);2022;Homens;127
Juarina (TO);2022;Mulheres;129
Lagoa da Confusão (TO);2022;Total;2909
Lagoa da Confusão (TO);2022;Homens;1547
Lagoa da Confusão (TO);2022;Mulheres;1362
Lagoa do Tocantins (TO);2022;Total;374
Lagoa do Tocantins (TO);2022;Homens;189
Lagoa do Tocantins (TO);2022;Mulheres;185
Lajeado (TO);2022;Total;642
Lajeado (TO);2022;Homens;371
Lajeado (TO);2022;Mulheres;271
Lavandeira (TO);2022;Total;199
Lavandeira (TO);2022;Homens;109
Lavandeira (TO);2022;Mulheres;90
Lizarda (TO);2022;Total;275
Lizarda (TO);2022;Homens;131
Lizarda (TO);2022;Mulheres;145
Luzinópolis (TO);2022;Total;252
Luzinópolis (TO);2022;Homens;114
Luzinópolis (TO);2022;Mulheres;138
Marianópolis do Tocantins (TO);2022;Total;975
Marianópolis do Tocantins (TO);2022;Homens;556
Marianópolis do Tocantins (TO);2022;Mulheres;419
Mateiros (TO);2022;Total;175
Mateiros (TO);2022;Homens;98
Mateiros (TO);2022;Mulheres;77
Maurilândia do Tocantins (TO);2022;Total;339
Maurilândia do Tocantins (TO);2022;Homens;153
Maurilândia do Tocantins (TO);2022;Mulheres;186
Miracema do Tocantins (TO);2022;Total;1851
Miracema do Tocantins (TO);2022;Homens;952
Miracema do Tocantins (TO);2022;Mulheres;899
Miranorte (TO);2022;Total;840
Miranorte (TO);2022;Homens;371
Miranorte (TO);2022;Mulheres;469
Monte do Carmo (TO);2022;Total;520
Monte do Carmo (TO);2022;Homens;259
Monte do Carmo (TO);2022;Mulheres;261
Monte Santo do Tocantins (TO);2022;Total;456
Monte Santo do Tocantins (TO);2022;Homens;241
Monte Santo do Tocantins (TO);2022;Mulheres;215
Palmeiras do Tocantins (TO);2022;Total;442
Palmeiras do Tocantins (TO);2022;Homens;233
Palmeiras do Tocantins (TO);2022;Mulheres;209
Muricilândia (TO);2022;Total;578
Muricilândia (TO);2022;Homens;288
Muricilândia (TO);2022;Mulheres;290
Natividade (TO);2022;Total;575
Natividade (TO);2022;Homens;253
Natividade (TO);2022;Mulheres;322
Nazaré (TO);2022;Total;394
Nazaré (TO);2022;Homens;176
Nazaré (TO);2022;Mulheres;218
Nova Olinda (TO);2022;Total;919
Nova Olinda (TO);2022;Homens;467
Nova Olinda (TO);2022;Mulheres;452
Nova Rosalândia (TO);2022;Total;439
Nova Rosalândia (TO);2022;Homens;202
Nova Rosalândia (TO);2022;Mulheres;237
Novo Acordo (TO);2022;Total;253
Novo Acordo (TO);2022;Homens;123
Novo Acordo (TO);2022;Mulheres;130
Novo Alegre (TO);2022;Total;148
Novo Alegre (TO);2022;Homens;67
Novo Alegre (TO);2022;Mulheres;81
Novo Jardim (TO);2022;Total;299
Novo Jardim (TO);2022;Homens;158
Novo Jardim (TO);2022;Mulheres;141
Oliveira de Fátima (TO);2022;Total;55
Oliveira de Fátima (TO);2022;Homens;22
Oliveira de Fátima (TO);2022;Mulheres;33
Palmeirante (TO);2022;Total;660
Palmeirante (TO);2022;Homens;325
Palmeirante (TO);2022;Mulheres;335
Palmeirópolis (TO);2022;Total;902
Palmeirópolis (TO);2022;Homens;459
Palmeirópolis (TO);2022;Mulheres;442
Paraíso do Tocantins (TO);2022;Total;4322
Paraíso do Tocantins (TO);2022;Homens;2086
Paraíso do Tocantins (TO);2022;Mulheres;2236
Paranã (TO);2022;Total;926
Paranã (TO);2022;Homens;427
Paranã (TO);2022;Mulheres;499
Pau D'Arco (TO);2022;Total;389
Pau D'Arco (TO);2022;Homens;191
Pau D'Arco (TO);2022;Mulheres;197
Pedro Afonso (TO);2022;Total;1527
Pedro Afonso (TO);2022;Homens;803
Pedro Afonso (TO);2022;Mulheres;725
Peixe (TO);2022;Total;703
Peixe (TO);2022;Homens;311
Peixe (TO);2022;Mulheres;391
Pequizeiro (TO);2022;Total;622
Pequizeiro (TO);2022;Homens;280
Pequizeiro (TO);2022;Mulheres;342
Colméia (TO);2022;Total;1020
Colméia (TO);2022;Homens;482
Colméia (TO);2022;Mulheres;539
Pindorama do Tocantins (TO);2022;Total;311
Pindorama do Tocantins (TO);2022;Homens;161
Pindorama do Tocantins (TO);2022;Mulheres;151
Piraquê (TO);2022;Total;216
Piraquê (TO);2022;Homens;130
Piraquê (TO);2022;Mulheres;86
Pium (TO);2022;Total;895
Pium (TO);2022;Homens;425
Pium (TO);2022;Mulheres;470
Ponte Alta do Bom Jesus (TO);2022;Total;369
Ponte Alta do Bom Jesus (TO);2022;Homens;175
Ponte Alta do Bom Jesus (TO);2022;Mulheres;194
Ponte Alta do Tocantins (TO);2022;Total;393
Ponte Alta do Tocantins (TO);2022;Homens;206
Ponte Alta do Tocantins (TO);2022;Mulheres;187
Porto Alegre do Tocantins (TO);2022;Total;291
Porto Alegre do Tocantins (TO);2022;Homens;173
Porto Alegre do Tocantins (TO);2022;Mulheres;118
Porto Nacional (TO);2022;Total;8057
Porto Nacional (TO);2022;Homens;3873
Porto Nacional (TO);2022;Mulheres;4185
Praia Norte (TO);2022;Total;548
Praia Norte (TO);2022;Homens;264
Praia Norte (TO);2022;Mulheres;284
Presidente Kennedy (TO);2022;Total;264
Presidente Kennedy (TO);2022;Homens;137
Presidente Kennedy (TO);2022;Mulheres;127
Pugmil (TO);2022;Total;294
Pugmil (TO);2022;Homens;127
Pugmil (TO);2022;Mulheres;167
Recursolândia (TO);2022;Total;133
Recursolândia (TO);2022;Homens;69
Recursolândia (TO);2022;Mulheres;64
Riachinho (TO);2022;Total;593
Riachinho (TO);2022;Homens;310
Riachinho (TO);2022;Mulheres;283
Rio da Conceição (TO);2022;Total;146
Rio da Conceição (TO);2022;Homens;67
Rio da Conceição (TO);2022;Mulheres;80
Rio dos Bois (TO);2022;Total;372
Rio dos Bois (TO);2022;Homens;198
Rio dos Bois (TO);2022;Mulheres;175
Rio Sono (TO);2022;Total;365
Rio Sono (TO);2022;Homens;197
Rio Sono (TO);2022;Mulheres;168
Sampaio (TO);2022;Total;860
Sampaio (TO);2022;Homens;444
Sampaio (TO);2022;Mulheres;416
Sandolândia (TO);2022;Total;261
Sandolândia (TO);2022;Homens;129
Sandolândia (TO);2022;Mulheres;132
Santa Fé do Araguaia (TO);2022;Total;1156
Santa Fé do Araguaia (TO);2022;Homens;566
Santa Fé do Araguaia (TO);2022;Mulheres;590
